hhid,round,comment,type,direction,s9q2b,s9q2c,s9q2d,s9q3b,s9q4b,s9q5b,transfer_individual_source,transfer_individual_source_other,transferid,value_ld,value_lr,value_sd,value_sr
3020,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1000,500,0,0
3020,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,21000,28000,14000,21000
3021,1,,In-kind,Given,0,Neighbor/friend,,60,0,0,,,,,,,
3021,1,,In-kind,Given,100,Relatives outside household,,0,0,0,,,,,,,
3021,1,,In-kind,Received,400,Relatives outside household,,500,150,0,,,,,,,
3021,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4900,0,2000,3000
3021,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,400,200,150,200
3021,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,250,320,200,400
3021,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,2,0,0,0,1000
3021,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,0,0,2000
3021,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,100,800,120,400
3021,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,200,600,100,800
3021,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,200,400,80,400
3021,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,800,400,800
3021,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,0,0,8000,0
3022,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,2700,0,0,0
3022,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,30000,0,0,0
3022,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,0,500,0,0
3022,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
3022,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,16000,12000,8000,12000
3022,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,3000,200,900
3022,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,900,3500,500,1300
3022,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,600,1300,500,800
3022,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1200,2500,500,900
3022,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,7500,10000,5000,7500
3022,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,4500,6000,3000,4500
3023,1,,Cash,Received,1000,Relatives outside household,,500,12000,0,,,,,,,
3023,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
3023,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,4000,1500,1000,3000
3023,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
3023,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,400,0,700,0
3023,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,200,300,0
3023,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
3023,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
3023,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,500,500,500,500
3023,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2000,1500,1000,1500
3023,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,2,3000,0,0,0
3023,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,1000
3023,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,5000,500,1000,0
3023,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,30000,40000,20000,30000
3024,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,.b,.b,.b,.b
3024,3,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,350,200,150,0
3024,3,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,1200,200,200,0
3024,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,500,0,0
3024,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,100,70,100,0
3024,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,800,600,400,600
3024,4,1,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1200,900,600,140000
3024,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1600,600,200,800
3024,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1200,900,300,800
3026,1,,Cash,Received,8000,Relatives outside household,,6000,4000,6000,,,,,,,
3026,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,3000,6000
3026,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
3026,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,400,700,200,300
3026,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,40,25,60,65
3026,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,70,50,140,200
3026,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,6000,4500,3000,4500
3026,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,6000,8000,4000,6000
3027,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,600,800,1200
3027,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,150,400,300
3027,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,40,65,80,100
3027,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
3027,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,6000,5400,3500,5000
3027,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,500,600,300,200
3028,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,180,135,90,135
3028,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,3,24,18,12,18
3028,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,4,24,18,12,18
3028,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,800,600,400,600
3028,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,4,24,18,12,18
3028,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,3,24,18,12,18
3028,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,180,135,90,135
3028,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,800,600,400,600
3028,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,800,300,700,0
3028,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1500,50,50,0
3028,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1300,50,50,0
3028,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1000,500,0,0
3028,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
3028,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,.a,.a,.a,.a
3029,1,,Cash,Given,1000,Relatives outside household,,600,1000,1500,,,,,,,
3029,1,,Cash,Received,8000,Relatives outside household,,6000,4000,5000,,,,,,,
3029,1,,In-kind,Given,300,Relatives outside household,,300,0,200,,,,,,,
3029,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,2000,1500,1000,1500
3029,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,20000,15000,10000,15000
3029,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1000,1000,2000
3029,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,500,400,500,600
3029,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,2500,1000,1800
3029,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,24000,18000,12000,18000
3029,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,300,350,100,250
3029,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,200,400,250,450
3029,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,450,350,500,400
3029,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,500,600,300
3029,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,3500,2600,4500
3029,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,15000,20000,10000,15000
3030,1,,Cash,Received,1000,Relatives outside household,,0,0,0,,,,,,,
3030,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,320,240,160,240
3030,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,3,12,6,6,12
3030,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,4,6,0,0,6
3030,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
3030,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
3030,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,320,240,160,240
3030,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,3,12,6,0,6
3030,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,4,12,12,6,12
3030,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,400,300,500
3030,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,70,90,130,110
3030,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,16000,150,40,120
3030,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,3000,2000,3000
3030,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,2000
3031,1,,In-kind,Given,300,Relatives outside household,,0,0,200,,,,,,,
3031,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,700,200,100,0
3031,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
3031,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
3033,1,,In-kind,Received,300,Relatives outside household,,0,0,0,,,,,,,
3033,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,1200,900,600,900
3033,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,0,0,0,3000
3033,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,1300,1100,900,1100
3033,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1800,1600,1400,1600
3033,5,1,Cash,Received,0,,,0,0,0,Relatives outside household,,1,7000,3000,2000,3000
3033,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,250,0,1500
3033,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,350,200,150
3034,1,,Cash,Given,500,Relatives outside household,,1000,0,0,,,,,,,
3034,1,,Cash,Given,0,Neighbor/friend,,0,1500,0,,,,,,,
3034,1,,Cash,Received,1500,Relatives outside household,,10000,10000,0,,,,,,,
3034,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,6000,2000,4000,0
3034,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
3034,3,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,212,159,106,159
3034,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1200,2000,500,0
3034,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,600
3034,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,20000,12000,8000,12000
3034,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,16000,12000,8000,12000
3034,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,2400,1200,1200,2400
3035,1,,Cash,Given,200,Relatives outside household,,0,0,0,,,,,,,
3035,1,,Cash,Given,0,Neighbor/friend,,100,0,0,,,,,,,
3035,1,,Cash,Received,4000,Relatives outside household,,0,0,0,,,,,,,
3035,1,,In-kind,Received,180,Neighbor/friend,,0,90,0,,,,,,,
3035,1,,In-kind,Received,0,Relatives outside household,,320,0,0,,,,,,,
3035,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
3035,3,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,300,100,500,0
3035,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,400,300,200,300
3035,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1500,1000,1500
3035,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,20,30,150,100
3035,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,150,100,200,100
3035,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,0,0,3000
3035,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,4000,4000,6000
3035,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,1000,0
3035,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,120000
3041,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,800,300,700,800
3041,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,300,0
3041,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,300,400,250,400
3041,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,400,400,300
3041,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,100,500,0,0
3041,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,2,4000,4000,1500,4000
3041,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,3000,2000,3000
3041,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1000,250,0,0
3041,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
3041,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,10340
3041,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,15000,5000
3041,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,5000,5000,5000,5000
3041,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,2000
4001,1,,Cash,Given,0,Neighbor/friend,,1000,0,1500,,,,,,,
4001,1,,Cash,Given,3000,Relatives outside household,,0,4000,0,,,,,,,
4001,2,,Cash,Given,0,,,0,0,0,Other (specify),harambee,2,2000,0,3000,5000
4001,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,38000,15000,6000,7000
4001,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
4001,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,1500,2500,1000
4001,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
4001,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,1000,1000,1000
4002,1,,Cash,Given,3500,Relatives outside household,,0,0,0,,,,,,,
4002,1,,Cash,Received,0,Other (specify),sponsor,60000,70000,70000,,,,,,,
4002,1,,Cash,Received,2000,Relatives outside household,,0,0,0,,,,,,,
4002,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,10000,8000,6000,8000
4002,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
4002,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,5000,0,0,0
4002,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
4002,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,500,1500,0
4002,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,1000,0,0,0
4002,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1500,0,450,0
4002,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,10000,10000,10000,10000
4002,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,2000,2000,2000,2000
4002,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,1500,0,0,0
4002,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,5000,5000,5000,5000
4003,1,,Cash,Given,3000,Relatives outside household,,0,1700,0,,,,,,,
4004,1,,Cash,Given,3000,Relatives outside household,,0,0,0,,,,,,,
4004,1,,In-kind,Given,400,Neighbor/friend,,0,0,0,,,,,,,
4004,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,0,0,0
4004,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
4004,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,1400,2000,140
4004,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,400,1200,300,160
4005,1,,Cash,Received,1000,Relatives outside household,,0,0,0,,,,,,,
4005,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,3000,0,0
4005,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,800,500,0,0
4005,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,200
4005,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1500,400,0,0
4005,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,850,200,500,0
4005,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,400,200,0,500
4006,3,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,0,0,600,0
4007,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,0,0
4007,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,3000,0,0
4007,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
4007,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,300,200,0,200
4007,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,0,0,0
4007,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,2,600,0,0,0
4007,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,360,510,0,500
4007,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,180,0,0,0
4010,1,,Cash,Given,1000,Relatives outside household,,0,0,0,,,,,,,
4010,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,2,200,0,0,0
4010,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
4010,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,400,1260,70,0
4010,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,0,400
4010,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
4010,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
4010,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,200,0,150
4010,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,800,0,0,0
4010,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1500,500,0,0
4010,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,500,0,800
4010,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,500,0,430,0
4010,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,520,280,0,0
4011,1,,Cash,Received,0,Neighbor/friend,,0,500,0,,,,,,,
4011,1,,Cash,Received,2000,Relatives outside household,,0,0,0,,,,,,,
4011,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,0,200,0
4011,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,1200,700,800,0
4011,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1300,70,0,0
4011,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,0,0,0
4011,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,2,1000,200,0,0
4011,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1200,500,0,0
4011,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,400,0,240,0
4011,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,620,0,0,0
4012,1,,Cash,Received,0,Relatives outside household,,0,2000,0,,,,,,,
4013,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
4013,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,400,0,600,0
4013,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,450,0,140
4013,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,800,0,700,0
4013,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,2,0,430,50,0
4013,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,500,0,100,0
4014,1,,Cash,Received,0,Relatives outside household,,5000,0,0,,,,,,,
4014,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
4014,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,0,0,1500
4014,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
4014,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,500,0
4014,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,840,260,0,300
4019,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,600,700,1490,0
4019,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,12000,0
4020,1,,Cash,Given,2000,Relatives outside household,,0,4000,0,,,,,,,
4020,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,0,600,0,0
4020,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,500,0,0
4021,1,,Cash,Given,500,Relatives outside household,,0,0,0,,,,,,,
4021,3,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
4021,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1500,0,0,0
4021,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,0,1000,800
4021,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,900,0,0,500
4021,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,0,0,1400,0
4021,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,650,0,0,200
4021,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,500,0,0,0
4021,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1500,500,0,400
4021,6,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,600,0,0,0
4021,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,500,0,0
4021,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,720,250,200,0
4021,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,0,0,0
4022,1,,Cash,Received,0,Relatives outside household,,0,2000,0,,,,,,,
4022,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,1000,0,0
4022,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,0
4022,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,6000,0
4022,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,200,500,2000
4022,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,600,600,0,0
4022,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,1600,2700,0,800
4022,6,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,2100,6200,0,500
4022,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,3000,1500,1900
4022,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2100,7000,1000,1000
4022,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,5000,3500,6000,5000
4023,1,,Cash,Received,4000,Relatives outside household,,0,1000,0,,,,,,,
4023,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,500
4023,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,130,0,0
4023,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,0,500,200
4023,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1000,0,0,300
4023,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,350,200,0,0
4023,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,150,0,1250
4023,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
4023,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,500,0
4023,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,0,0,0
4024,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,140,400,350,150
4024,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,580,400,160,150
4025,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,6000,0,4000,0
4025,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
4026,5,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,500,0,0,450
4026,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,300,0,0,0
4026,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,650,0,0,0
4026,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,2,0,900,0,0
4026,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,180,0,0,500
4026,6,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,500,300,450,400
4026,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1300,800,500,650
4026,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,300,150,1200
4027,1,,Cash,Received,2500,Relatives outside household,,1000,0,2000,,,,,,,
4027,1,,In-kind,Received,3000,Relatives outside household,,0,0,4500,,,,,,,
4027,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1500,2000,0,2500
4027,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
